day,subscriber_ecid,subscriber_gender,subscriber_age,registration_province,months_of_subscription,most_used_province,is_usage_nonzero,subscriber_total_expenses,nonpackage_voice_expenses,package_voice_noncash_expenses,is_voice_expenses_nonzero,is_voice_usage_nonzero,call_in_network_duration,call_off_netwrok_duration,nonpackage_call_in_network_expenses,nonpackage_call_off_network_expenses,total_call_duration,#inter_operator_calls,xyz_score,hxr_score,data_cash_expenses,nonpackage_data_expenses,package_data_noncash_expenses,subscriber_data_expenses,subscriber_nondata_expenses,data_usage_volume,is_data_expenses_nonzero,is_data_usage_nonzero,#activated_monthly_data_packages,#activated_short_term_data_packages,#activated_type_one_data_packages,#activated_type_two_data_packages,#activated_type_three_data_packages
(n+1)26,1eQiSuWkxEcqq,2,40.0,5,59,32,1,0.719224411091966,0.98763714051169,0.0,1,1,0.1428571428571428,8.864077669902914,0.4061963887510135,8.98360124742004,0.648210668467252,1.0,0.5656068170051133,6.067460833906416,0.0,0.0,0.0,0.0,0.9097538470121692,-0.0139766307813943,0,0,0,0,0,0,0
(n+1)27,1eQiSuWkxEcqq,2,40.0,5,59,32,1,1.086558423567736,1.4450547362810888,0.0,1,1,1.0351157222665606,3.3980582524271843,1.5611016786420535,3.4426216912484744,1.022957461174882,4.0,0.5736473524997119,5.812349896184838,0.0,0.0,0.0,0.0,1.347330310556561,-0.0139766307813943,0,0,0,0,0,0,0
(n+1)28,1eQiSuWkxEcqq,2,40.0,5,59,32,1,0.5173564010627711,0.7362637945262077,0.0,1,1,-0.3136472466081405,11.45631067961165,-0.1841650303520931,11.606553474848216,0.4422687373396353,4.0,0.5829532728682264,5.496248990823241,0.0,0.0,0.0,0.0,0.6692841738229883,-0.0139766307813943,0,0,0,0,0,0,0
(n+1)29,1eQiSuWkxEcqq,2,40.0,5,59,32,1,0.6451333436262374,0.8818678187073474,0.0,1,1,-0.315243415802075,13.184466019417476,-0.1858862845994722,13.360647513445924,0.5617825793382849,1.0,0.5861799540323588,5.378677939313986,0.0,0.0,0.0,0.0,0.8214949159554624,-0.0139766307813943,0,0,0,0,0,0,0
(n+1)30,1eQiSuWkxEcqq,2,40.0,5,59,32,1,0.4622011007054559,0.6675824200100204,0.0,1,1,-0.0798084596967278,7.796116504854368,0.1187608487893486,7.901637615439083,0.3862255232950708,0.0,0.5947915043534917,5.029596797850356,0.0,0.0,0.0,0.0,0.6035819506244908,-0.0139766307813943,0,0,0,0,0,0,0
(n+1)31,1eQiSuWkxEcqq,2,40.0,5,59,32,1,1.4170897959237465,1.7774720638003585,0.0,1,1,-0.355147645650439,24.223300970873787,-0.2375213812298189,24.54096901034997,1.2950708980418637,3.0,0.5992524207850669,4.811779188851042,0.0,0.0,0.0,0.0,1.7410666488586335,-0.0139766307813943,0,0,0,0,0,0,0
(n+2)01,1eQiSuWkxEcqq,2,40.0,5,59,5,1,2.570051744652311,3.278845820050744,0.0,1,1,-0.2498004788507581,40.63106796116505,-0.1015489390133141,41.16391521159438,2.5253207292370017,4.0,0.6010625509137424,4.708797762774161,0.0,0.0,0.0,0.0,3.114500621731412,-0.0139766307813943,0,0,0,0,0,0,0
(n+2)02,1eQiSuWkxEcqq,2,40.0,5,59,5,1,0.7023120815952231,0.9395604055739978,0.0,1,1,-0.0893854748603352,11.11650485436893,0.1067128599298907,11.262289648522833,0.6090479405806887,2.0,0.6037985901978923,4.520081834381121,0.0,0.0,0.0,0.0,0.8896075031394508,-0.0139766307813943,0,0,0,0,0,0,0
(n+2)03,1eQiSuWkxEcqq,2,40.0,5,59,5,1,1.0920740144282457,1.4519229494739203,0.0,1,1,0.0973663208300079,14.883495145631068,0.3476765914800287,15.081960618889072,1.0283592167454425,8.0,0.6063420626602483,4.207522399405669,0.0,0.0,0.0,0.0,1.353900605332242,-0.0139766307813943,0,0,0,0,0,0,0
(n+2)04,1eQiSuWkxEcqq,2,40.0,5,59,5,1,2.798042780296543,3.5274722847122297,0.0,1,1,0.0438946528332003,39.980582524271846,0.278829901422526,40.50817753137383,2.7292370020256578,0.0,0.6063026041678508,3.990985133539065,0.0,172.438,0.0,172.438,3.3652650609407884,-0.0125668624231943,1,1,0,0,0,0,0
(n+2)05,1eQiSuWkxEcqq,2,40.0,5,59,5,1,0.7199670816301974,0.8804943780453489,0.0,1,1,-0.3240223463687151,13.281553398058252,-0.1979345898078085,13.459011404552784,0.5604321404456448,2.0,0.6049652549182166,3.817776888634787,0.0,0.0,0.0,0.0,0.9106385327114532,-0.0139766307813943,0,0,0,0,0,0,0
(n+2)06,1eQiSuWkxEcqq,2,40.0,5,59,5,1,12.943113220964964,2.285713907008221,0.0,1,1,0.2545889864325619,22.796116504854368,0.5507746276810963,23.09834882564744,1.711681296421337,3.0,0.6023970800986278,3.651711855388741,0.0,110084.332,0.0,110084.332,2.177369701169208,0.8864247459129192,1,1,0,0,0,0,0
(n+2)07,1eQiSuWkxEcqq,2,40.0,5,59,5,1,11.912375419450203,3.0865382491232003,0.0,1,1,0.2210694333599362,32.640776699029125,0.5077456441132061,33.065557346671284,2.367994598244429,7.0,0.5985707522037395,3.4928065031782847,0.0,93679.832,0.0,93679.832,2.930534662447001,0.7725925719611207,1,1,0,0,0,0,0
(n)01,1eYRhFfTYvKLk,2,62.0,33,194,33,1,-0.0750110422315556,-0.0013735668973534,0.0,1,1,-0.0861931364724661,0.0,0.1101552102502098,0.0,-0.162052667116813,0.0,0.031338665914192,38.19161635162456,0.0,0.0,0.0,0.0,-0.0363571285126134,-0.0139766307813943,0,0,0,0,0,0,0
(n)02,1eYRhFfTYvKLk,2,62.0,33,194,0,0,-0.3099724960491772,-0.2939560658044708,0.0,0,0,,0.0,-0.2564542289043541,0.0,,0.0,0.0333651595285838,38.14823201185639,0.0,0.0,0.0,0.0,-0.3162484495961614,-0.0139766307813943,0,0,0,0,0,0,0
(n)03,1eYRhFfTYvKLk,2,62.0,33,194,0,1,-0.2557320003515672,-0.2939560658044708,0.0,0,0,-0.3695131683958499,0.0,-0.2564542289043541,0.0,-0.4017555705604321,0.0,0.036968404195806,37.98228143812717,0.0,0.0,0.0,0.0,-0.2516359620993208,-0.0139766307813943,0,0,0,0,0,0,0
(n)04,1eYRhFfTYvKLk,2,62.0,33,194,0,1,-0.2882762977701332,-0.2939560658044708,0.0,0,0,-0.3695131683958499,0.0,-0.2564542289043541,0.0,-0.4017555705604321,0.0,0.0400886433397154,37.76597837636004,0.0,0.0,0.0,0.0,-0.2904034545974251,-0.0139766307813943,0,0,0,0,0,0,0
(n)05,1eYRhFfTYvKLk,2,62.0,33,194,33,1,-0.1195011232815859,-0.083791115328494,0.0,1,1,-0.3375897845171588,2.087378640776699,-0.2151460250605254,2.1147536044111668,-0.2295746117488183,0.0,0.0425395998889454,37.559231865151695,0.0,0.0,0.0,0.0,-0.0893547047442991,-0.0139766307813943,0,0,0,0,0,0,0
(n)06,1eYRhFfTYvKLk,2,62.0,33,194,33,1,-0.1989248004009569,-0.1826923501753598,0.0,1,1,-0.2617717478052673,0.0,-0.1170394363675303,0.0,-0.3106009453072248,0.0,0.0460568075620511,37.21822100649215,0.0,0.0,0.0,0.0,-0.1839659592844117,-0.0139766307813943,0,0,0,0,0,0,0
(n)07,1eYRhFfTYvKLk,2,62.0,33,194,0,1,-0.2991243969096552,-0.2939560658044708,0.0,0,0,-0.3695131683958499,0.0,-0.2564542289043541,0.0,-0.4017555705604321,0.0,0.0517366042830599,36.58702469426567,0.0,0.0,0.0,0.0,-0.3033259520967933,-0.0139766307813943,0,0,0,0,0,0,0
(n)08,1eYRhFfTYvKLk,2,62.0,33,194,33,1,-0.2923227674949548,-0.2939560658044708,0.0,0,1,-0.3695131683958499,0.0,-0.2564542289043541,0.0,-0.3835246455097906,0.0,0.0558540174153406,36.08706669092298,0.0,0.0,0.0,0.0,-0.2952236995295322,-0.0139766307813943,0,0,0,0,0,0,0
(n)09,1eYRhFfTYvKLk,2,62.0,33,194,0,0,-0.3099724960491772,-0.2939560658044708,0.0,0,0,,0.0,-0.2564542289043541,0.0,,0.0,0.0602331431330501,35.530453524809666,0.0,0.0,0.0,0.0,-0.3162484495961614,-0.0139766307813943,0,0,0,0,0,0,0
(n)10,1eYRhFfTYvKLk,2,62.0,33,194,0,0,-0.3099724960491772,-0.2939560658044708,0.0,0,0,,0.0,-0.2564542289043541,0.0,,0.0,0.0638871140442003,35.053445514410924,0.0,0.0,0.0,0.0,-0.3162484495961614,-0.0139766307813943,0,0,0,0,0,0,0
(n)11,1eYRhFfTYvKLk,2,62.0,33,194,0,0,-0.3099724960491772,-0.2939560658044708,0.0,0,0,,0.0,-0.2564542289043541,0.0,,0.0,0.0712076169709572,34.08108927756457,0.0,0.0,0.0,0.0,-0.3162484495961614,-0.0139766307813943,0,0,0,0,0,0,0
(n)12,1eYRhFfTYvKLk,2,62.0,33,194,0,1,-0.2991243969096552,-0.2939560658044708,0.0,0,0,-0.3695131683958499,0.0,-0.2564542289043541,0.0,-0.4017555705604321,0.0,0.07380635763306,33.73427432762843,0.0,0.0,0.0,0.0,-0.3033259520967933,-0.0139766307813943,0,0,0,0,0,0,0
(n)13,1eYRhFfTYvKLk,2,62.0,33,194,0,0,-0.3099724960491772,-0.2939560658044708,0.0,0,0,,0.0,-0.2564542289043541,0.0,,0.0,0.0820830854355933,32.63621120562926,0.0,0.0,0.0,0.0,-0.3162484495961614,-0.0139766307813943,0,0,0,0,0,0,0
(n)14,1eYRhFfTYvKLk,2,62.0,33,194,0,1,-0.2991243969096552,-0.2939560658044708,0.0,0,0,-0.3695131683958499,0.0,-0.2564542289043541,0.0,-0.4017555705604321,0.0,0.0834162893991313,32.46109893186177,0.0,0.0,0.0,0.0,-0.3033259520967933,-0.0139766307813943,0,0,0,0,0,0,0
(n)15,1eYRhFfTYvKLk,2,62.0,33,194,33,1,-0.0818127730208858,-0.0233517733732018,0.0,1,1,-0.1077414205905826,0.0,0.0826162495132181,0.0,-0.1802835921674544,0.0,0.0912003671040213,31.45314689860116,0.0,0.0,0.0,0.0,-0.0444595018395931,-0.0139766307813943,0,0,0,0,0,0,0
(n)16,1eYRhFfTYvKLk,2,62.0,33,194,0,1,-0.2991243969096552,-0.2939560658044708,0.0,0,0,-0.3695131683958499,0.0,-0.2564542289043541,0.0,-0.4017555705604321,0.0,0.0990383504751589,30.468184809781448,0.0,0.0,0.0,0.0,-0.3033259520967933,-0.0139766307813943,0,0,0,0,0,0,0
(n)17,1eYRhFfTYvKLk,2,62.0,33,194,33,1,-0.2494846874128495,-0.2939560658044708,0.0,0,1,-0.3695131683958499,0.0,-0.2564542289043541,0.0,-0.351114112086428,0.0,0.1026634252229979,30.02410029110779,0.0,0.0,0.0,0.0,-0.2441940236739768,-0.0139766307813943,0,0,0,0,0,0,0
(n)18,1eYRhFfTYvKLk,2,62.0,33,194,33,1,-0.2485645098977626,-0.2445055114987153,0.0,1,1,-0.3216280925778133,0.0,-0.1944920813130503,0.0,-0.3612424037812289,0.0,0.1095031384982138,29.20709594401236,0.0,0.0,0.0,0.0,-0.2430978877072282,-0.0139766307813943,0,0,0,0,0,0,0
(n)19,1eYRhFfTYvKLk,2,62.0,33,194,33,1,-0.2713638668987604,-0.2458792046314237,0.0,1,1,-0.3232242617717478,0.0,-0.1962133355604294,0.0,-0.362592842673869,0.0,0.1209257371055597,27.905020511564956,0.0,0.0,0.0,0.0,-0.2702569899649881,-0.0139766307813943,0,0,0,0,0,0,0
(n)20,1eYRhFfTYvKLk,2,62.0,33,194,33,1,-0.1943240142001526,-0.2445055114987153,0.0,1,1,-0.3695131683958499,0.5825242718446602,-0.2564542289043541,0.5901637615439083,-0.3612424037812289,0.0,0.1265540361978052,27.292111371238224,0.0,0.0,0.0,0.0,-0.1784854002103876,-0.0139766307813943,0,0,0,0,0,0,0
(n)21,1eYRhFfTYvKLk,2,62.0,33,194,33,1,-0.1932263297082103,-0.1620879630675746,0.0,1,1,-0.3695131683958499,1.5533980582524272,-0.2564542289043541,1.573769528601775,-0.2937204591492234,0.0,0.1327863413740281,26.63507403693468,0.0,0.0,0.0,0.0,-0.1771778139761743,-0.0139766307813943,0,0,0,0,0,0,0
(n)22,1eYRhFfTYvKLk,2,62.0,33,194,33,1,0.1616075826601128,0.2527471653535454,0.0,1,1,0.1596169193934557,0.0,0.4285715867458677,0.0,0.0459149223497636,0.0,0.1433548237636748,25.571239544032235,0.0,0.0,0.0,0.0,0.2455082516927191,-0.0139766307813943,0,0,0,0,0,0,0
(n)23,1eYRhFfTYvKLk,2,62.0,33,194,33,1,-0.1867906627072439,-0.167582483127698,0.0,1,1,-0.3359936153232242,1.0873786407766992,-0.2134249289875855,1.098359371469033,-0.2984469952734638,0.0,0.1502315712711962,24.911627755110597,0.0,0.0,0.0,0.0,-0.1695115039934635,-0.0139766307813943,0,0,0,0,0,0,0
(n)24,1eYRhFfTYvKLk,2,62.0,33,194,0,0,0.0215225435381226,-0.2939560658044708,0.0,0,0,,0.0,-0.2564542289043541,0.0,,0.0,0.1617802919112967,23.858381045403128,0.0,0.0,0.0,0.0,0.078635830591987,-0.0139766307813943,0,0,0,0,0,0,0
(n)25,1eYRhFfTYvKLk,2,62.0,33,194,0,0,-0.3099724960491772,-0.2939560658044708,0.0,0,0,,0.0,-0.2564542289043541,0.0,,0.0,0.1714292249779956,23.02757662427324,0.0,0.0,0.0,0.0,-0.3162484495961614,-0.0139766307813943,0,0,0,0,0,0,0
(n)26,1eYRhFfTYvKLk,2,62.0,33,194,33,1,-0.2647452186909271,-0.2376374245412386,0.0,1,1,-0.315243415802075,0.0,-0.1858862845994722,0.0,-0.3558406482106684,0.0,0.1813288587183006,22.218412841069995,0.0,0.0,0.0,0.0,-0.2623727086900022,-0.0139766307813943,0,0,0,0,0,0,0
(n)27,1eYRhFfTYvKLk,2,62.0,33,194,33,1,-0.2024171563990555,-0.2005496034884383,0.0,1,1,-0.2793296089385475,0.0,-0.1394147925368238,0.0,-0.325455773126266,0.0,0.1911037830309015,21.45942866154878,0.0,0.0,0.0,0.0,-0.1881261315940392,-0.0139766307813943,0,0,0,0,0,0,0
(n)28,1eYRhFfTYvKLk,2,62.0,33,194,33,1,-0.2748560201475994,-0.2637362054737922,0.0,1,1,-0.3399840383080607,0.0,-0.2185883753808445,0.0,-0.3767724510465901,0.0,0.2017565109460786,20.674251895151915,0.0,0.0,0.0,0.0,-0.2744169207551782,-0.0139766307813943,0,0,0,0,0,0,0
(n)29,1eYRhFfTYvKLk,2,62.0,33,194,0,0,-0.3099724960491772,-0.2939560658044708,0.0,0,0,,0.0,-0.2564542289043541,0.0,,0.0,0.212753503415906,19.906151296745836,0.0,0.0,0.0,0.0,-0.3162484495961614,-0.0139766307813943,0,0,0,0,0,0,0
(n)30,1eYRhFfTYvKLk,2,62.0,33,194,33,1,-0.0965289225367054,-0.1140109756591726,0.0,1,1,-0.237829209896249,0.5145631067961165,-0.0860582834846588,0.5245898428672583,-0.2545577312626603,1.0,0.2241070552686983,19.154817775419275,0.0,0.0,0.0,0.0,-0.0619897071661353,-0.0139766307813943,0,0,0,0,0,0,0
(n)31,1eYRhFfTYvKLk,2,62.0,33,194,33,1,-0.2840862815694536,-0.2733516786966856,0.0,1,1,-0.349561053471668,0.0,-0.2306366805891808,0.0,-0.3848750844024308,0.0,0.2358188982440293,18.42054393155052,0.0,0.0,0.0,0.0,-0.285412213903622,-0.0139766307813943,0,0,0,0,0,0,0
(n+1)01,1eYRhFfTYvKLk,2,62.0,33,194,0,1,-0.2991243969096552,-0.2939560658044708,0.0,0,0,-0.3695131683958499,0.0,-0.2564542289043541,0.0,-0.4017555705604321,0.0,0.2478447160662532,17.7061127463676,0.0,0.0,0.0,0.0,-0.3033259520967933,-0.0139766307813943,0,0,0,0,0,0,0
(n+1)02,1eYRhFfTYvKLk,2,62.0,33,194,33,1,-0.2415800006508251,-0.2087912573432684,0.0,1,1,-0.2873104549082202,0.0,-0.1497416853233417,0.0,-0.3322079675894666,0.0,0.2670376091376968,16.640707707890087,0.0,0.0,0.0,0.0,-0.2347777846074108,-0.0139766307813943,0,0,0,0,0,0,0
(n+1)03,1eYRhFfTYvKLk,2,62.0,33,194,33,1,-0.1967185843316791,-0.1799450901452981,0.0,1,1,-0.2593774940143655,0.0,-0.1135970860472112,0.0,-0.3085752869682647,0.0,0.2727391421241965,16.340433160693372,0.0,0.0,0.0,0.0,-0.1813378655260831,-0.0139766307813943,0,0,0,0,0,0,0
(n+1)04,1eYRhFfTYvKLk,2,62.0,33,194,33,1,0.0693127742880688,0.1648352230976363,0.0,1,1,0.0199521149241819,0.6601941747572816,0.2478489067140936,0.6721304066167497,-0.025658338960162,0.0,0.2924494080739908,15.353920748920006,0.0,0.0,0.0,0.0,0.1355646187066223,-0.0139766307813943,0,0,0,0,0,0,0
(n+1)05,1eYRhFfTYvKLk,2,62.0,33,194,33,1,-0.0873282625067654,-0.0302198603306785,0.0,1,1,-0.1396648044692737,0.3106796116504854,0.0413082038438286,0.3114753604411166,-0.1856853477380148,1.0,0.298697067803462,15.05672828214034,0.0,0.0,0.0,0.0,-0.0510296758555554,-0.0139766307813943,0,0,0,0,0,0,0
(n+1)06,1eYRhFfTYvKLk,2,62.0,33,194,33,1,-0.290116551425677,-0.2692307255339156,0.0,1,1,-0.3455706304868316,0.0,-0.2254730760214826,0.0,-0.3814989871708305,0.0,0.3085654597980685,14.601302515974735,0.0,0.0,0.0,0.0,-0.2925956057712036,-0.0139766307813943,0,0,0,0,0,0,0
(n+1)07,1eYRhFfTYvKLk,2,62.0,33,194,0,1,-0.2882762977701332,-0.2939560658044708,0.0,0,0,-0.3695131683958499,0.0,-0.2564542289043541,0.0,-0.4017555705604321,0.0,0.3320892410863257,13.578933998043452,0.0,0.0,0.0,0.0,-0.2904034545974251,-0.0139766307813943,0,0,0,0,0,0,0
(n+1)08,1eYRhFfTYvKLk,2,62.0,33,194,33,1,-0.127040050379136,-0.079670414636434,0.0,1,1,-0.1620111731843575,0.0,0.0120483052083363,0.0,-0.2261985145172181,0.0,0.3339070833745781,13.503353632895502,0.0,0.0,0.0,0.0,-0.0983352427457523,-0.0139766307813943,0,0,0,0,0,0,0
(n+1)09,1eYRhFfTYvKLk,2,62.0,33,194,33,1,-0.0233480978723391,0.0494505543057553,0.0,1,1,-0.3040702314445331,3.2524271844660197,-0.172116883318196,3.295081127498983,-0.1201890614449696,1.0,0.3582461949809737,12.533737918803864,0.0,0.0,0.0,0.0,0.0251849223762565,-0.0139766307813943,0,0,0,0,0,0,0
(n+1)10,1eYRhFfTYvKLk,2,62.0,33,194,33,1,-0.0740908647164688,-0.0137361739149535,0.0,1,1,-0.1660015961691939,0.8252427184466019,0.0068850169895165,0.836065203308375,-0.1721809588116138,0.0,0.3657378996815137,12.249986256495518,0.0,0.0,0.0,0.0,-0.0352609925458648,-0.0139766307813943,0,0,0,0,0,0,0
(n+1)11,1eYRhFfTYvKLk,2,62.0,33,194,33,1,0.1886927548869921,0.2431316921306521,0.0,1,1,0.1508379888268156,0.0,0.4165232815375316,0.0,0.038487508440243,0.0,0.3809980938910401,11.691217173831744,0.0,343.35,0.0,343.35,0.2363098631587095,-0.0111696830547872,1,1,0,0,0,0,0
(n+1)12,1eYRhFfTYvKLk,2,62.0,33,194,33,1,-0.27687935638464,-0.2527472915889004,0.0,1,1,-0.329608938547486,0.0,-0.2048191322740074,0.0,-0.3679945982444294,0.0,0.3909963222976479,11.338076857206769,0.0,0.0,0.0,0.0,-0.2768271639809504,-0.0139766307813943,0,0,0,0,0,0,0
(n+1)13,1eYRhFfTYvKLk,2,62.0,33,194,33,1,0.3901332681021382,0.5508240580854313,0.0,1,1,0.1667996807661612,3.4271844660194173,0.4371773834594458,3.4754086505868,0.2903443619176232,1.0,0.4119950189201087,10.626293463520554,0.0,0.0,0.0,0.0,0.5177331420338377,-0.0139766307813943,0,0,0,0,0,0,0
(n+1)14,1eYRhFfTYvKLk,2,62.0,33,194,33,1,-0.2472784713435717,-0.2293956444510535,0.0,1,1,-0.3695131683958499,0.7572815533980582,-0.2564542289043541,0.7704912846317248,-0.3490884537474679,0.0,0.4288702399771039,10.080286384494697,0.0,0.0,0.0,0.0,-0.2415659299156481,-0.0139766307813943,0,0,0,0,0,0,0
(n+1)15,1eYRhFfTYvKLk,2,62.0,33,194,33,1,-0.1996619967091767,-0.1565934430074513,0.0,1,1,-0.3535514764565043,1.4271844660194175,-0.2358001269824398,1.4426216912484746,-0.2889939230249831,2.0,0.4355334282770258,9.870337532826802,0.0,0.0,0.0,0.0,-0.1848441239588852,-0.0139766307813943,0,0,0,0,0,0,0
(n+1)16,1eYRhFfTYvKLk,2,62.0,33,194,33,1,0.0829211018489617,0.1277470233387711,0.0,1,1,-0.0758180367118914,1.3883495145631066,0.1239242951826076,1.4098347319101496,-0.0560432140445644,0.0,0.4459945923184905,9.54652950607136,0.0,0.0,0.0,0.0,0.1517751618270801,-0.0139766307813943,0,0,0,0,0,0,0
(n+1)17,1eYRhFfTYvKLk,2,62.0,33,194,33,1,-0.2790855724539178,-0.2554945516189621,0.0,1,1,-0.3320031923383879,0.0,-0.2082614825943265,0.0,-0.3700202565833896,0.0,0.4630560186034637,9.031965765012613,0.0,0.0,0.0,0.0,-0.2794552577392791,-0.0139766307813943,0,0,0,0,0,0,0
(n+1)18,1eYRhFfTYvKLk,2,62.0,33,194,33,1,1.0137535974054583,1.354395533995118,0.0,1,1,1.2266560255387071,0.0,1.808950427181708,0.0,0.948683322079676,0.0,0.4754197392956282,8.668002687586913,0.0,0.0,0.0,0.0,1.260603578810872,-0.0139766307813943,0,0,0,0,0,0,0
(n+1)19,1eYRhFfTYvKLk,2,62.0,33,194,33,1,-0.2616188251065625,-0.247252771528777,0.0,1,1,-0.3240223463687151,0.0,-0.1979344316333693,0.0,-0.363268062120189,0.0,0.4881992163050715,8.298107387794543,0.0,0.0,0.0,0.0,-0.258648478964925,-0.0139766307813943,0,0,0,0,0,0,0
(n+1)20,1eYRhFfTYvKLk,2,62.0,33,194,33,1,0.0239025157229516,0.0947802816840957,0.0,1,1,-0.1157222665602553,1.4854368932038835,0.0722893567267001,1.5081971164710668,-0.0830519918973666,0.0,0.5031472088978411,7.871414114403894,0.0,0.0,0.0,0.0,0.081470906508188,-0.0139766307813943,0,0,0,0,0,0,0
(n+1)21,1eYRhFfTYvKLk,2,62.0,33,194,33,1,-0.1400944669625657,-0.0824178009018506,0.0,1,1,-0.2003192338387869,0.4368932038834951,-0.0378656953490704,0.4426216912484746,-0.2282241728561782,0.0,0.5097947171839233,7.682989059186065,0.0,0.0,0.0,0.0,-0.1138859547631678,-0.0139766307813943,0,0,0,0,0,0,0
(n+1)22,1eYRhFfTYvKLk,2,62.0,33,194,33,1,-0.2868072780090752,-0.2651098986065006,0.0,1,1,-0.3415802075019952,0.0,-0.2203096296282236,0.0,-0.3781228899392302,0.0,0.5214068750047677,7.354544595948799,0.0,0.0,0.0,0.0,-0.28865352551357,-0.0139766307813943,0,0,0,0,0,0,0
(n+1)23,1eYRhFfTYvKLk,2,62.0,33,194,33,1,0.1583076357094567,-0.123626322646711,0.0,1,1,-0.2043096568236233,0.0,-0.0430289835678901,0.0,-0.2619851451721809,1.0,0.5382055274747894,6.87711623369698,0.0,0.0,0.0,0.0,0.2415772813292071,-0.0139766307813943,0,0,0,0,0,0,0
(n+1)24,1eYRhFfTYvKLk,2,62.0,33,194,33,1,0.3130988896335419,0.4684065096542906,0.0,1,1,0.3687150837988827,0.0,0.6987953751059375,0.0,0.2228224172856178,0.0,0.5481129738938862,6.591116009153218,0.0,0.0,0.0,0.0,0.4259680733040475,-0.0139766307813943,0,0,0,0,0,0,0
(n+1)25,1eYRhFfTYvKLk,2,62.0,33,194,33,1,-0.2847840431466644,-0.2760989387267473,0.0,1,1,-0.3519553072625698,0.0,-0.2340790309094998,0.0,-0.3869007427413909,0.0,0.5600864754443037,6.236331153729185,0.0,0.0,0.0,0.0,-0.2862434030475164,-0.0139766307813943,0,0,0,0,0,0,0
(n+1)26,1eYRhFfTYvKLk,2,62.0,33,194,0,1,-0.2991243969096552,-0.2939560658044708,0.0,0,0,-0.3695131683958499,0.0,-0.2564542289043541,0.0,-0.4017555705604321,0.0,0.5693159457040351,5.951349794555601,0.0,0.0,0.0,0.0,-0.3033259520967933,-0.0139766307813943,0,0,0,0,0,0,0
(n+1)27,1eYRhFfTYvKLk,2,62.0,33,194,0,0,-0.3099724960491772,-0.2939560658044708,0.0,0,0,,0.0,-0.2564542289043541,0.0,,0.0,0.5775334860777575,5.683739325019927,0.0,0.0,0.0,0.0,-0.3162484495961614,-0.0139766307813943,0,0,0,0,0,0,0
(n+1)28,1eYRhFfTYvKLk,2,62.0,33,194,33,1,-0.2493017062059825,-0.2184066043308068,0.0,1,1,-0.2960893854748603,0.0,-0.1617898323572388,0.0,-0.3396353814989872,0.0,0.5785025880288346,5.650981069933407,0.0,0.0,0.0,0.0,-0.2439760523817017,-0.0139766307813943,0,0,0,0,0,0,0
(n+1)29,1eYRhFfTYvKLk,2,62.0,33,194,33,1,0.3739526606836036,0.5576922712782629,0.0,1,1,0.4549082202713488,0.0,0.8106715232546479,0.0,0.2957461174881836,0.0,0.5900087986827472,5.231253374047508,0.0,0.0,0.0,0.0,0.4984584418107823,-0.0139766307813943,0,0,0,0,0,0,0
(n+1)30,1eYRhFfTYvKLk,2,62.0,33,194,33,1,-0.1358647119069875,-0.0906592022859708,0.0,1,1,-0.1723862729449321,0.0,-0.0017207797240615,0.0,-0.2349763673193788,0.0,0.5919723315691989,5.151305944925602,0.0,0.0,0.0,0.0,-0.1088473762596295,-0.0139766307813943,0,0,0,0,0,0,0
(n+1)31,1eYRhFfTYvKLk,2,62.0,33,194,33,1,-0.1640307404372551,-0.1373626227970195,0.0,1,1,-0.3695131683958499,1.844660194174757,-0.2564542289043541,1.8688521626467,-0.2734638757596219,0.0,0.5968061839878916,4.93601183643083,0.0,0.0,0.0,0.0,-0.1423993772662825,-0.0139766307813943,0,0,0,0,0,0,0
(n+2)01,1eYRhFfTYvKLk,2,62.0,33,194,33,1,-0.1825612117755553,-0.1758242632178831,0.0,1,1,-0.3695131683958499,1.3883495145631066,-0.2564542289043541,1.4098347319101496,-0.3051991897366644,0.0,0.6030274125082561,4.579253475164597,0.0,0.0,0.0,0.0,-0.1644732877690813,-0.0139766307813943,0,0,0,0,0,0,0
(n+2)02,1eYRhFfTYvKLk,2,62.0,33,194,33,1,-0.1139856337957063,-0.0769230283710173,0.0,1,1,-0.1596169193934557,0.0,0.0154908137030945,0.0,-0.2241728561782579,1.0,0.6049083992950591,4.419795571188384,0.0,0.0,0.0,0.0,-0.0827845307283368,-0.0139766307813943,0,0,0,0,0,0,0
(n+2)03,1eYRhFfTYvKLk,2,62.0,33,194,33,1,0.0064410398563481,0.0054943938247683,0.0,1,1,-0.3695131683958499,3.524271844660194,-0.2564542289043541,3.5737680220558325,-0.1566509115462525,0.0,0.6056979484149613,4.32686976647382,0.0,0.0,0.0,0.0,0.060670407239207,-0.0139766307813943,0,0,0,0,0,0,0
(n+2)04,1eYRhFfTYvKLk,2,62.0,33,194,33,1,0.0415521429025442,0.1167582356892342,0.0,1,1,-0.3016759776536313,4.009708737864077,-0.1686745329978769,4.065572412130708,-0.0654962862930452,0.0,0.6064941256207366,4.0575049352713,0.0,0.0,0.0,0.0,0.1024955358150985,-0.0139766307813943,0,0,0,0,0,0,0
(n+2)05,1eYRhFfTYvKLk,2,62.0,33,194,33,1,0.3629213775879549,0.5439557186572446,0.0,1,1,0.4421388667198723,0.0,0.7934594553041742,0.0,0.2849426063470627,0.0,0.6056065720908046,3.8816003726574113,0.0,0.0,0.0,0.0,0.4853177314997017,-0.0139766307813943,0,0,0,0,0,0,0
